"","CNAE 2.0 Classe","Ind Atividade Ano","Ind CEI Vinculado","Ind Estab Participa PAT","Ind Rais Negativa","Ind Simples","Município","Natureza Jurídica","CNAE 2.0 Subclasse","Tamanho Estabelecimento","Tipo Estab","Tipo Estab_1","UF","IBGE Subsetor","CEP Estab","Qtd_Vinc_CLT","Qtd_Vinc_Ativos","Qtd_Vinc_Estat","CO_MUNICIPIO","SGL_UF","DS_MESORREGIAO","DS_MICRORREGIAO","NOME_MUNICIPIO","LATITUDE","LONGITUDE"
"2724","31012",1,0,0,0,1,354580,2135,"3101200","01","01","Cnpj",35,"07",13455035,0,0,0,3545803,"SP","Campinas","Campinas","Santa Bárbara d'Oeste","-22.7553","-47.4143"
"2725","31012",1,0,0,0,1,350860,2135,"3101200","02","01","Cnpj",35,"07",12630000,1,1,0,3508603,"SP","Vale do Paraíba Paulista","Guaratinguetá","Cachoeira Paulista","-22.6665","-45.0154"
"2726","31012",1,0,0,0,1,355030,2305,"3101200","02","01","Cnpj",35,"07",8160540,1,1,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"2727","31021",1,0,0,0,1,351750,2135,"3102100","02","01","Cnpj",35,"07",15110000,2,2,0,3517505,"SP","São José do Rio Preto","São José do Rio Preto","Guapiaçu","-20.7959","-49.2172"
"2728","31012",1,0,0,0,1,352960,2062,"3101200","05","01","Cnpj",35,"07",15625000,24,24,0,3529609,"SP","São José do Rio Preto","Fernandópolis","Meridiano","-20.3579","-50.1811"
"2729","31012",1,0,0,0,1,351220,2135,"3101200","02","01","Cnpj",35,"07",13835000,1,1,0,3512209,"SP","Piracicaba","Limeira","Conchal","-22.3375","-47.1729"
"2730","31012",1,0,0,0,1,352050,2062,"3101200","04","01","Cnpj",35,"07",13344650,14,14,0,3520509,"SP","Campinas","Campinas","Indaiatuba","-23.0816","-47.2101"
"2731","31012",1,0,0,0,1,351880,2062,"3101200","03","01","Cnpj",35,"07",7175140,7,7,0,3518800,"SP","Metropolitana de São Paulo","Guarulhos","Guarulhos","-23.4538","-46.5333"
"2732","31012",1,0,0,0,1,354390,2135,"3101200","03","01","Cnpj",35,"07",13503420,5,5,0,3543907,"SP","Piracicaba","Rio Claro","Rio Claro","-22.3984","-47.5546"
"2733","31012",1,0,0,0,1,353440,2305,"3101200","05","01","Cnpj",35,"07",6150490,25,25,0,3534401,"SP","Metropolitana de São Paulo","Osasco","Osasco","-23.5324","-46.7916"
"2734","31012",1,0,0,0,1,353070,2135,"3101200","02","01","Cnpj",35,"07",13848794,1,1,0,3530706,"SP","Campinas","Mogi Mirim","Mogi Guaçu","-22.3675","-46.9428"
"2735","31021",1,0,0,0,1,355030,2062,"3102100","03","01","Cnpj",35,"07",5056001,6,6,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"2736","31012",1,0,0,0,0,352730,2135,"3101200","02","01","Cnpj",35,"07",13290000,1,1,0,3527306,"SP","Macro Metropolitana Paulista","Jundiaí","Louveira","-23.0856","-46.9484"
"2737","31012",1,0,0,0,0,354070,2135,"3101200","02","01","Cnpj",35,"07",99999999,1,1,0,3540705,"SP","Campinas","Pirassununga","Porto Ferreira","-21.8498","-47.487"
"2738","31012",1,0,0,0,1,350160,2062,"3101200","02","01","Cnpj",35,"07",13466230,4,4,0,3501608,"SP","Campinas","Campinas","Americana","-22.7374","-47.3331"
"2739","31021",1,0,0,0,1,352440,2062,"3102100","04","01","Cnpj",35,"07",12305490,12,12,0,3524402,"SP","Vale do Paraíba Paulista","São José dos Campos","Jacareí","-23.2983","-45.9658"
"2740","31012",1,0,0,0,1,354080,2062,"3101200","02","01","Cnpj",35,"07",15105000,3,3,0,3540804,"SP","São José do Rio Preto","São José do Rio Preto","Potirendaba","-21.0428","-49.3815"
"2741","31039",1,0,0,0,0,352900,2062,"3103900","01","01","Cnpj",35,"21",17511000,0,0,0,3529005,"SP","Marília","Marília","Marília","-22.2171","-49.9501"
"2742","31021",1,0,0,0,1,351300,2305,"3102100","05","01","Cnpj",35,"07",6713270,22,22,0,3513009,"SP","Metropolitana de São Paulo","Itapecerica da Serra","Cotia","-23.6022","-46.919"
"2743","31012",1,0,0,0,1,352530,2062,"3101200","04","01","Cnpj",35,"07",17206455,10,10,0,3525300,"SP","Bauru","Jaú","Jaú","-22.2936","-48.5592"
"2744","31012",1,0,0,0,1,353390,2135,"3101200","02","01","Cnpj",35,"07",15400000,1,1,0,3533908,"SP","São José do Rio Preto","São José do Rio Preto","Olímpia","-20.7366","-48.9106"
"2745","31021",1,0,0,0,0,354140,2135,"3102100","02","01","Cnpj",35,"07",19013180,1,1,0,3541406,"SP","Presidente Prudente","Presidente Prudente","Presidente Prudente","-22.1207","-51.3925"
"2746","31012",1,0,0,0,1,350600,2062,"3101200","03","01","Cnpj",35,"07",17030110,7,7,0,3506003,"SP","Bauru","Bauru","Bauru","-22.3246","-49.0871"
"2747","31021",1,0,0,0,1,352940,2305,"3102100","05","01","Cnpj",35,"07",9370840,25,25,0,3529401,"SP","Metropolitana de São Paulo","São Paulo","Mauá","-23.6677","-46.4613"
"2748","31012",1,0,0,0,0,355510,2135,"3101200","02","01","Cnpj",35,"07",17930000,1,1,0,3555109,"SP","Presidente Prudente","Dracena","Tupi Paulista","-21.3825","-51.575"
